Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
66,,26.0,194.0,,,,,3.0,,1.0,46.0,37.0,47.0,,65.0,,,,,,,43.0,31.0,,57.0,53.0,43.0,,38.0,,,45.0,,,85.0,25.0,,64.0,,,,60.0,64.0,,,,,14.0,15.0,7.0,,,47.0,47.0,47.0,,,51.0,55.0,51.0,60.0,,60.0,,67.0,,19.0,,0.0,,0.0,,
66,75.0,,,64.0,,,,2.0,,,77.0,,58.0,69.0,30.0,46.0,63.0,61.0,,,,,,,,,,75.0,76.0,,,68.0,,,42.0,,,18.0,56.0,,,,,,,,7.0,6.0,,,,65.0,,63.0,63.0,,64.0,67.0,58.0,,,47.0,53.0,50.0,40.0,,,,0.0,0.0,0.0,,
66,70.0,,,,,,,3.0,,,,,,71.0,35.0,,,9.0,,23.0,,11.0,10.0,10.0,,,36.0,,,52.0,30.0,40.0,49.0,,59.0,,,,6.0,,18.0,37.0,15.0,10.0,,65.0,,53.0,69.0,71.0,23.0,,20.0,,,,,,,22.0,22.0,,,21.0,,,,,,1.0,,0.0,
66,68.0,25.0,,74.0,,371.0,,,,,79.0,,,,61.0,,62.0,,53.0,,35.0,64.0,,,56.0,,,,,58.0,,,,,56.0,,57.0,,,,,59.0,,64.0,65.0,,,,,,,61.0,60.0,,60.0,61.0,62.0,,,,,,66.0,66.0,62.0,,18.0,0.0,0.0,,0.0,0.0,1.0
66,66.0,28.0,180.0,76.0,1724.0,,,,,1.0,72.0,49.0,,62.0,,71.0,62.0,47.0,62.0,,44.0,,,37.0,,61.0,,73.0,,,66.0,,72.0,77.0,70.0,,68.0,59.0,52.0,,38.0,,59.0,64.0,,,15.0,,14.0,,60.0,59.0,,,58.0,59.0,,,,63.0,66.0,64.0,,,,66.0,,,0.0,,,0.0,1.0
66,,,,,1563.0,,1.0,4.0,,,,,56.0,69.0,31.0,44.0,,57.0,33.0,59.0,,68.0,,38.0,,,,,85.0,,,63.0,42.0,58.0,,50.0,40.0,,,,,,37.0,,,,,,12.0,,61.0,,64.0,64.0,,,65.0,66.0,57.0,,,,,51.0,,51.0,18.0,,0.0,,,,
66,76.0,,,,1604.0,,1.0,3.0,,,65.0,,54.0,,66.0,,61.0,,,58.0,36.0,64.0,,41.0,48.0,50.0,,,,,,,57.0,63.0,,,,62.0,,49.0,47.0,,,74.0,,6.0,,13.0,,15.0,54.0,55.0,,53.0,53.0,,55.0,,57.0,,,61.0,,66.0,64.0,,,,0.0,1.0,0.0,0.0,1.0
66,,,170.0,,1746.0,365.0,,3.0,,,82.0,,64.0,,33.0,,65.0,57.0,51.0,,54.0,,,,,,83.0,82.0,90.0,59.0,90.0,62.0,,75.0,55.0,,40.0,16.0,,66.0,,62.0,,,20.0,7.0,,,,7.0,64.0,,65.0,65.0,65.0,66.0,,66.0,62.0,66.0,54.0,,,,43.0,51.0,17.0,0.0,,1.0,,,1.0
66,,,179.0,,,,0.0,,3.0,1.0,63.0,,62.0,,63.0,,66.0,41.0,,65.0,,64.0,,,,65.0,,62.0,64.0,,,59.0,,72.0,,49.0,56.0,63.0,63.0,60.0,,64.0,64.0,,,14.0,,,,8.0,,61.0,60.0,60.0,60.0,61.0,63.0,,64.0,,,,,,65.0,,,,,0.0,0.0,,
66,,,180.0,71.0,,,,,,1.0,78.0,57.0,61.0,69.0,50.0,,68.0,,50.0,,49.0,72.0,71.0,45.0,,,,79.0,74.0,56.0,,70.0,59.0,60.0,61.0,,59.0,46.0,58.0,,,,51.0,51.0,,7.0,,,13.0,10.0,,65.0,63.0,63.0,63.0,,,,,67.0,61.0,58.0,,,,,,1.0,0.0,0.0,,,
66,,33.0,193.0,,1509.0,338.0,1.0,3.0,2.0,,58.0,35.0,,,66.0,75.0,55.0,,,,,55.0,,,51.0,,52.0,,,62.0,33.0,,,70.0,,,,67.0,46.0,,32.0,60.0,66.0,,,,7.0,11.0,,,,,,50.0,50.0,,,,56.0,56.0,64.0,,,65.0,66.0,65.0,,,0.0,0.0,0.0,0.0,
66,68.0,27.0,,,,315.0,,,,,,30.0,,,67.0,,,24.0,,66.0,,,25.0,,,58.0,43.0,48.0,,63.0,66.0,53.0,60.0,,75.0,21.0,59.0,66.0,,,30.0,,,,67.0,,,9.0,13.0,9.0,48.0,44.0,,,,44.0,50.0,50.0,57.0,,,66.0,61.0,,,,17.0,0.0,,,0.0,0.0,
66,,,175.0,,,,0.0,,3.0,1.0,79.0,58.0,,,,45.0,,64.0,,60.0,50.0,,45.0,,,71.0,,,,,76.0,,,60.0,,,31.0,22.0,,63.0,64.0,,,30.0,,,,14.0,13.0,,,66.0,,64.0,64.0,,,67.0,59.0,,51.0,46.0,,,38.0,,,,,,0.0,1.0,0.0
66,,,,,,,0.0,3.0,,,78.0,,,67.0,19.0,,58.0,,,62.0,63.0,66.0,59.0,48.0,59.0,,,,79.0,66.0,78.0,,,,,64.0,53.0,16.0,,,61.0,,,15.0,,14.0,12.0,,11.0,,,,,,66.0,66.0,,67.0,,,48.0,45.0,,,39.0,45.0,19.0,1.0,0.0,0.0,,1.0,0.0
66,73.0,,175.0,,,359.0,,,2.0,1.0,,29.0,,66.0,,68.0,64.0,,53.0,64.0,,,40.0,34.0,,63.0,,,78.0,,,,78.0,,,25.0,70.0,59.0,,49.0,,,62.0,,61.0,12.0,10.0,14.0,15.0,5.0,53.0,59.0,55.0,55.0,,59.0,59.0,,61.0,64.0,67.0,65.0,,66.0,64.0,,18.0,,,,,0.0,
66,71.0,,,85.0,,361.0,,3.0,,,,66.0,65.0,67.0,30.0,,,14.0,,,16.0,21.0,,,,,,,34.0,,34.0,49.0,42.0,27.0,,14.0,20.0,,,,27.0,31.0,10.0,,14.0,,,,,,28.0,,26.0,,26.0,25.0,29.0,,,28.0,24.0,,,,,23.0,,,,1.0,,,1.0
66,,,,74.0,1687.0,355.0,1.0,3.0,,1.0,75.0,,,,34.0,60.0,,57.0,57.0,,,65.0,,59.0,60.0,64.0,,,77.0,67.0,,63.0,65.0,,56.0,62.0,56.0,,,,56.0,,,,,,7.0,12.0,,10.0,,,64.0,,,64.0,66.0,66.0,61.0,,54.0,,,,46.0,51.0,,,0.0,,,0.0,
66,67.0,26.0,,,,362.0,,3.0,3.0,,69.0,62.0,,66.0,36.0,68.0,54.0,63.0,,,54.0,,48.0,,63.0,,,,,68.0,80.0,,,82.0,61.0,61.0,,,66.0,,,59.0,35.0,,40.0,,13.0,,,9.0,,,66.0,,,65.0,,,,,,,,54.0,50.0,,,,,0.0,,,1.0
66,,21.0,,,,355.0,1.0,,,1.0,58.0,,,69.0,,49.0,53.0,70.0,61.0,67.0,53.0,70.0,,,66.0,,,55.0,66.0,55.0,,,61.0,,,,,,64.0,,,52.0,,43.0,,,10.0,12.0,,,,,,66.0,,65.0,,,66.0,,57.0,,57.0,55.0,,55.0,,,,0.0,,0.0,1.0
66,,,,,,,1.0,,4.0,1.0,63.0,61.0,,69.0,62.0,,,,47.0,66.0,,,,,65.0,68.0,,62.0,71.0,65.0,67.0,67.0,,70.0,49.0,,66.0,60.0,65.0,,41.0,,65.0,65.0,,,,11.0,,,,,,65.0,,,68.0,66.0,68.0,,,66.0,,64.0,,,,1.0,,,0.0,0.0,1.0
66,,,,,,372.0,,,3.0,1.0,64.0,56.0,65.0,67.0,60.0,60.0,61.0,53.0,,69.0,,,,,67.0,,,64.0,70.0,,,64.0,,,,55.0,,,58.0,,,64.0,66.0,56.0,53.0,,14.0,,7.0,,61.0,,63.0,63.0,63.0,,66.0,67.0,,67.0,,,,,,,,0.0,,,,,
66,69.0,26.0,187.0,,1785.0,,,5.0,,,57.0,64.0,,65.0,,,,,,,56.0,,62.0,57.0,67.0,67.0,56.0,,61.0,,,,62.0,67.0,71.0,66.0,,54.0,,68.0,,66.0,,,48.0,14.0,,,13.0,,66.0,,,65.0,65.0,,68.0,,,,62.0,64.0,,,,,,0.0,,1.0,0.0,0.0,1.0
66,,,179.0,,,402.0,,,3.0,,,,63.0,,60.0,76.0,58.0,64.0,48.0,65.0,48.0,64.0,58.0,,,66.0,69.0,,72.0,63.0,,72.0,,,,,69.0,62.0,,65.0,,67.0,61.0,63.0,54.0,8.0,9.0,,,,,65.0,66.0,66.0,,,66.0,66.0,,66.0,,,,66.0,64.0,66.0,20.0,,,0.0,,,0.0
66,,,,,1777.0,,,3.0,2.0,1.0,67.0,56.0,61.0,66.0,65.0,69.0,,53.0,62.0,,,64.0,,44.0,,66.0,,66.0,,67.0,70.0,64.0,60.0,,,62.0,,64.0,66.0,,,,,,63.0,,,14.0,,6.0,,,,64.0,64.0,64.0,,66.0,68.0,,,,,67.0,67.0,67.0,,,,1.0,0.0,,
66,66.0,29.0,188.0,81.0,1758.0,,,3.0,,,,,,,41.0,71.0,,,64.0,,,,61.0,,,64.0,,70.0,,,,,73.0,68.0,76.0,,64.0,,69.0,,63.0,,38.0,,30.0,,13.0,15.0,,13.0,,,,,,64.0,,,,,54.0,56.0,54.0,,53.0,53.0,,0.0,,,0.0,,1.0
66,66.0,,183.0,70.0,,,,,3.0,,,64.0,51.0,,,,53.0,67.0,58.0,54.0,57.0,66.0,56.0,60.0,30.0,,90.0,,,,,65.0,70.0,74.0,68.0,59.0,,,67.0,55.0,58.0,64.0,,,,,,,11.0,,,,,,66.0,,,66.0,,66.0,,,,,40.0,,18.0,,0.0,,0.0,,1.0
66,,27.0,175.0,,,370.0,0.0,2.0,2.0,1.0,,,57.0,62.0,,73.0,63.0,,50.0,,,59.0,60.0,54.0,51.0,,73.0,73.0,80.0,,71.0,49.0,90.0,85.0,67.0,47.0,67.0,,49.0,,35.0,56.0,,62.0,61.0,10.0,15.0,,6.0,,56.0,,,56.0,56.0,,,,,,66.0,63.0,,,,,19.0,,,0.0,1.0,0.0,0.0
66,72.0,24.0,183.0,,1831.0,,,2.0,,1.0,61.0,,,,,64.0,,,,,66.0,,67.0,65.0,,,59.0,,60.0,63.0,67.0,70.0,,64.0,65.0,,,,67.0,67.0,62.0,65.0,,63.0,,,10.0,14.0,,8.0,66.0,,65.0,,65.0,,68.0,67.0,,,,,,64.0,63.0,64.0,,0.0,0.0,,,0.0,
66,66.0,,189.0,,1450.0,,,3.0,2.0,,,36.0,,,,71.0,,,65.0,52.0,23.0,,18.0,36.0,,,,,54.0,64.0,69.0,,,43.0,83.0,,74.0,,,,49.0,70.0,,65.0,,,15.0,14.0,9.0,,,42.0,42.0,42.0,42.0,,43.0,45.0,,,57.0,,57.0,60.0,66.0,60.0,,,,1.0,1.0,,
66,,,190.0,,,363.0,1.0,3.0,,1.0,52.0,49.0,,63.0,61.0,,49.0,,59.0,67.0,41.0,63.0,,43.0,64.0,,,,60.0,64.0,,,61.0,78.0,84.0,51.0,,,,60.0,,,,,,16.0,,14.0,,,,,,,,,,,66.0,62.0,,,,,,,,,,1.0,,0.0,
66,,20.0,179.0,,,385.0,1.0,4.0,3.0,,,,,66.0,,,66.0,,,,,64.0,,65.0,68.0,,66.0,64.0,,,81.0,67.0,,,,,,,59.0,66.0,,,59.0,,,11.0,,10.0,9.0,,64.0,65.0,,64.0,64.0,65.0,,,68.0,67.0,,,65.0,64.0,62.0,64.0,,,0.0,,,,0.0
66,66.0,31.0,,,,352.0,,,2.0,1.0,,38.0,,,,69.0,53.0,32.0,62.0,63.0,,57.0,,,,63.0,,,68.0,66.0,66.0,,74.0,67.0,69.0,,72.0,,,,54.0,62.0,66.0,65.0,,,10.0,11.0,15.0,,,,53.0,,,54.0,57.0,59.0,,59.0,65.0,66.0,,66.0,,,19.0,,,1.0,,0.0,
66,66.0,,177.0,,1805.0,,,3.0,,1.0,,56.0,,66.0,,72.0,,,42.0,66.0,42.0,65.0,54.0,56.0,66.0,65.0,71.0,68.0,,64.0,71.0,,76.0,79.0,,,70.0,,60.0,,,,,64.0,59.0,12.0,,13.0,11.0,,,62.0,,62.0,62.0,,,66.0,66.0,66.0,,66.0,,65.0,64.0,,19.0,0.0,,,,,0.0
66,,,183.0,,1647.0,,1.0,,2.0,,78.0,,48.0,,,70.0,,30.0,,57.0,,,39.0,32.0,40.0,,79.0,,,59.0,,45.0,,,,43.0,,,,30.0,45.0,54.0,,67.0,,9.0,,,,,56.0,,,54.0,,57.0,,,54.0,,,61.0,,,67.0,66.0,18.0,1.0,,,0.0,0.0,1.0
66,,26.0,,65.0,,376.0,1.0,3.0,3.0,,62.0,,67.0,71.0,,,,60.0,53.0,,45.0,70.0,,62.0,62.0,,64.0,60.0,,,82.0,73.0,62.0,,,,51.0,,64.0,,,66.0,66.0,43.0,46.0,,13.0,9.0,10.0,,65.0,67.0,66.0,66.0,,67.0,,67.0,,67.0,64.0,,,61.0,57.0,61.0,19.0,0.0,0.0,,0.0,,
66,,,,68.0,1717.0,349.0,1.0,,2.0,,59.0,,,60.0,,,48.0,,57.0,,,58.0,37.0,,63.0,62.0,64.0,55.0,60.0,65.0,70.0,,,82.0,31.0,,,70.0,44.0,,64.0,58.0,71.0,,65.0,12.0,15.0,,15.0,,,57.0,,,57.0,,60.0,,,,66.0,66.0,,66.0,,,,1.0,0.0,0.0,0.0,,
66,,33.0,,,1480.0,320.0,,,2.0,1.0,45.0,43.0,50.0,,,66.0,,,,,30.0,,34.0,36.0,53.0,53.0,36.0,53.0,,55.0,,60.0,,37.0,,,71.0,,42.0,53.0,36.0,,,65.0,,12.0,15.0,8.0,15.0,10.0,,47.0,,,,,51.0,50.0,55.0,,,,,,,,19.0,0.0,1.0,0.0,,,
66,,,,74.0,1625.0,354.0,,,,1.0,73.0,,59.0,,32.0,58.0,,,46.0,,,69.0,58.0,,,68.0,75.0,72.0,73.0,,69.0,,,,59.0,,,,,,64.0,60.0,24.0,,,,7.0,,,5.0,66.0,,,,65.0,66.0,,67.0,61.0,67.0,55.0,51.0,,,,,,1.0,0.0,,0.0,0.0,
66,,34.0,,75.0,1489.0,312.0,,3.0,2.0,1.0,53.0,,49.0,,68.0,74.0,,33.0,,,,25.0,,38.0,,,54.0,53.0,,,66.0,,70.0,,,25.0,55.0,68.0,,,43.0,,,,68.0,12.0,12.0,,,,,41.0,40.0,40.0,,,,,,,,63.0,61.0,63.0,,,17.0,,,1.0,1.0,0.0,0.0
66,,,,79.0,,343.0,,,,,,32.0,,52.0,,69.0,,29.0,63.0,,,44.0,,,66.0,57.0,70.0,,55.0,64.0,,43.0,,,70.0,,,66.0,29.0,33.0,49.0,,,69.0,,8.0,8.0,5.0,,12.0,,49.0,48.0,,48.0,49.0,,,57.0,,,66.0,65.0,66.0,,66.0,,,1.0,0.0,0.0,,
66,,,,80.0,1457.0,308.0,1.0,,,,44.0,37.0,,48.0,,,28.0,,,,31.0,,,28.0,53.0,56.0,,39.0,,61.0,61.0,39.0,,59.0,,24.0,64.0,64.0,24.0,,,58.0,66.0,,,,7.0,9.0,15.0,11.0,,43.0,,43.0,43.0,43.0,46.0,47.0,,,,,58.0,60.0,,,18.0,,1.0,0.0,0.0,,1.0
66,,26.0,,70.0,,387.0,0.0,,,1.0,,59.0,,69.0,,,,57.0,51.0,,60.0,,,65.0,62.0,68.0,79.0,,74.0,63.0,73.0,,73.0,61.0,,,63.0,,,,,,60.0,,,,,,7.0,11.0,65.0,66.0,,65.0,65.0,,67.0,,,,67.0,,,,63.0,,,,,0.0,,0.0,
66,67.0,,181.0,,1542.0,335.0,0.0,2.0,,,,29.0,48.0,,,,,22.0,66.0,,,,,,,,67.0,65.0,55.0,60.0,52.0,46.0,,,79.0,,58.0,64.0,27.0,,,,,68.0,69.0,7.0,12.0,14.0,16.0,16.0,,48.0,46.0,,46.0,48.0,,,,53.0,,,,66.0,,,20.0,0.0,0.0,1.0,,,
66,66.0,29.0,,88.0,,344.0,1.0,4.0,3.0,,,61.0,53.0,59.0,33.0,75.0,56.0,65.0,73.0,,,,,41.0,40.0,62.0,,,58.0,,47.0,,82.0,62.0,,45.0,64.0,19.0,68.0,,56.0,,35.0,28.0,,,13.0,10.0,8.0,,,,,62.0,62.0,61.0,61.0,,,62.0,,,50.0,48.0,,,19.0,0.0,,,0.0,1.0,0.0
66,72.0,23.0,175.0,,1639.0,356.0,1.0,,,,,,58.0,,29.0,56.0,60.0,65.0,,,,,50.0,47.0,,,83.0,,84.0,59.0,84.0,63.0,67.0,,,,,23.0,,,51.0,,33.0,25.0,,11.0,11.0,9.0,6.0,14.0,,66.0,,,,66.0,,67.0,,67.0,53.0,,,50.0,41.0,,,,,,0.0,0.0,1.0
66,,25.0,189.0,80.0,1536.0,350.0,0.0,,3.0,1.0,,,56.0,,24.0,58.0,60.0,62.0,,58.0,,,,,45.0,64.0,,,69.0,53.0,,64.0,35.0,,73.0,58.0,,,64.0,,58.0,,,,24.0,11.0,9.0,,,,65.0,,65.0,,,66.0,65.0,66.0,57.0,,,,,,38.0,,15.0,1.0,0.0,,,,
66,79.0,19.0,,,1534.0,,,3.0,,,73.0,,,,22.0,45.0,36.0,70.0,,,55.0,70.0,,,,,,78.0,78.0,,,,,,,58.0,,15.0,68.0,,60.0,54.0,17.0,20.0,18.0,,,14.0,7.0,,,,66.0,66.0,,,,63.0,,,,41.0,,,37.0,43.0,19.0,,,,0.0,,
66,75.0,21.0,172.0,,,357.0,,3.0,,1.0,,37.0,51.0,,60.0,67.0,60.0,,46.0,,,,52.0,,,,75.0,,,,80.0,39.0,,74.0,65.0,36.0,,58.0,,39.0,50.0,,55.0,,,,,5.0,,,,,55.0,,,,57.0,,57.0,,66.0,,66.0,66.0,63.0,,,0.0,,,1.0,0.0,0.0
66,77.0,20.0,,72.0,1726.0,374.0,0.0,,3.0,,70.0,,,69.0,56.0,59.0,54.0,59.0,,,,,,42.0,67.0,69.0,69.0,70.0,70.0,64.0,66.0,,,60.0,,,60.0,63.0,64.0,,47.0,,49.0,,48.0,10.0,,11.0,13.0,9.0,64.0,65.0,65.0,,65.0,65.0,,,,67.0,63.0,64.0,,,60.0,,,0.0,,,,,
66,66.0,,,75.0,,364.0,1.0,3.0,2.0,,,,,65.0,36.0,67.0,66.0,,,65.0,,,,,54.0,65.0,68.0,,68.0,,,,81.0,,,,,,68.0,,,,31.0,35.0,,14.0,15.0,8.0,,13.0,,66.0,66.0,,,,66.0,,63.0,66.0,57.0,,,,49.0,,22.0,,,1.0,,,1.0
66,75.0,22.0,,,,356.0,,,2.0,,85.0,57.0,58.0,,,,65.0,58.0,,,50.0,,,,48.0,68.0,87.0,,80.0,55.0,70.0,,,,54.0,,59.0,,,,,60.0,29.0,32.0,,,,15.0,,,61.0,66.0,,,63.0,,,,58.0,,,,55.0,,43.0,,,,0.0,0.0,0.0,0.0,
66,73.0,22.0,180.0,,,,,,2.0,,66.0,,64.0,59.0,,,62.0,,55.0,,47.0,,69.0,,65.0,44.0,,68.0,69.0,,72.0,60.0,,64.0,,64.0,,,55.0,59.0,,49.0,61.0,,71.0,,11.0,9.0,7.0,9.0,,60.0,,59.0,59.0,60.0,,63.0,63.0,63.0,,65.0,66.0,,,,17.0,,,1.0,0.0,,
66,69.0,,190.0,,,,,,,1.0,,,67.0,67.0,,,10.0,,10.0,25.0,7.0,13.0,,14.0,15.0,13.0,,,,58.0,,,58.0,24.0,60.0,8.0,,,10.0,,16.0,35.0,,11.0,14.0,66.0,,,64.0,67.0,,,23.0,,23.0,,25.0,23.0,,,23.0,24.0,23.0,,,22.0,67.0,,,,0.0,,1.0
66,66.0,,175.0,,,379.0,,,2.0,1.0,69.0,53.0,58.0,61.0,65.0,,57.0,53.0,,,49.0,60.0,54.0,,60.0,61.0,,,69.0,,66.0,56.0,,,,51.0,,,56.0,,,,,,66.0,,,,,,61.0,60.0,,,59.0,,,,,63.0,,66.0,66.0,,66.0,66.0,,0.0,0.0,,1.0,,
66,,,178.0,,1708.0,367.0,,3.0,,,,63.0,,66.0,,,53.0,64.0,,65.0,,,52.0,,,67.0,66.0,76.0,,69.0,70.0,,67.0,65.0,77.0,64.0,,,,,54.0,,,39.0,,,16.0,,,,,,,66.0,66.0,65.0,,66.0,,66.0,,,,54.0,52.0,,,0.0,,,,0.0,1.0
66,,26.0,,,,369.0,,,2.0,1.0,,53.0,61.0,57.0,,67.0,,46.0,66.0,63.0,,53.0,68.0,66.0,66.0,,,,,,59.0,71.0,72.0,63.0,,51.0,59.0,,,44.0,69.0,,,,65.0,,11.0,13.0,7.0,7.0,58.0,,,54.0,54.0,55.0,56.0,,60.0,,66.0,,66.0,,,,,,0.0,,,,1.0
66,68.0,,,76.0,,,1.0,,,1.0,,39.0,52.0,,,,53.0,,,,,57.0,,30.0,,,,68.0,65.0,64.0,,52.0,73.0,69.0,69.0,,70.0,66.0,47.0,,,68.0,71.0,,64.0,,12.0,,,,55.0,55.0,54.0,,54.0,,57.0,,,58.0,,65.0,,66.0,68.0,66.0,,,0.0,1.0,,0.0,1.0
66,,,168.0,,1782.0,370.0,,3.0,,,73.0,,,70.0,,,53.0,55.0,37.0,68.0,,67.0,59.0,,,,76.0,71.0,92.0,,,,,83.0,,,47.0,,61.0,67.0,56.0,,,58.0,,10.0,,,,8.0,,65.0,64.0,,,65.0,68.0,,68.0,,,64.0,66.0,64.0,,64.0,,,0.0,1.0,0.0,,
66,,,189.0,86.0,,340.0,1.0,,,,,,50.0,60.0,,69.0,,,64.0,,,57.0,53.0,35.0,41.0,65.0,67.0,69.0,,65.0,,,77.0,70.0,,,,17.0,,45.0,,,45.0,14.0,13.0,,15.0,15.0,,8.0,68.0,,,,,61.0,,,,62.0,48.0,46.0,,45.0,44.0,45.0,19.0,,0.0,0.0,,,1.0
66,,36.0,,70.0,,,1.0,,,,,57.0,,62.0,58.0,68.0,,58.0,46.0,,50.0,,73.0,,69.0,67.0,32.0,42.0,,,64.0,57.0,,,63.0,,70.0,,64.0,70.0,,67.0,66.0,58.0,45.0,2.0,2.0,2.0,2.0,,60.0,61.0,,,,,65.0,64.0,66.0,,,66.0,63.0,60.0,,60.0,11.0,0.0,,,1.0,,
66,,37.0,180.0,78.0,,,0.0,,,,55.0,,49.0,52.0,64.0,,,27.0,64.0,,,37.0,,22.0,45.0,65.0,,55.0,,,,25.0,70.0,,82.0,20.0,,63.0,42.0,53.0,33.0,47.0,65.0,66.0,61.0,,,19.0,,17.0,48.0,,48.0,48.0,,,53.0,52.0,,,,,60.0,,66.0,,21.0,,,,,,1.0
66,,30.0,174.0,,,397.0,1.0,4.0,3.0,1.0,66.0,,,,62.0,76.0,,60.0,,,,,46.0,,62.0,,66.0,66.0,,66.0,86.0,,,84.0,72.0,,,66.0,,,46.0,,61.0,,,13.0,,,,6.0,66.0,65.0,65.0,65.0,65.0,,66.0,,,66.0,66.0,,,,66.0,66.0,19.0,1.0,,0.0,1.0,0.0,0.0
66,,22.0,,,1776.0,380.0,1.0,3.0,,,,51.0,61.0,68.0,,66.0,65.0,,41.0,62.0,36.0,,54.0,,57.0,,,,77.0,63.0,84.0,54.0,,82.0,,49.0,,60.0,62.0,,,,56.0,62.0,,,9.0,6.0,,12.0,60.0,,62.0,,62.0,,,67.0,,67.0,68.0,,,,62.0,67.0,19.0,,0.0,0.0,,0.0,
66,66.0,27.0,178.0,77.0,1755.0,379.0,,3.0,3.0,1.0,90.0,,60.0,64.0,45.0,63.0,,54.0,58.0,,48.0,,,60.0,48.0,65.0,,,68.0,,,68.0,,,,,,49.0,,,59.0,63.0,,,,,,,,12.0,65.0,,64.0,64.0,,65.0,,66.0,60.0,66.0,61.0,56.0,,,55.0,,18.0,0.0,,1.0,,0.0,1.0
66,,,,90.0,1521.0,,,,,,41.0,,55.0,,31.0,74.0,,69.0,,61.0,,,35.0,34.0,,,41.0,41.0,40.0,,36.0,71.0,,,,58.0,,,,,,,,,23.0,9.0,9.0,,,11.0,,58.0,61.0,61.0,,,,,59.0,60.0,,49.0,47.0,45.0,,,19.0,,0.0,1.0,1.0,,0.0
66,,,185.0,,,,,,,,,,59.0,67.0,45.0,,59.0,,,,58.0,66.0,,,,,80.0,,71.0,,,64.0,,,,,,,,,,62.0,,,33.0,,,,,,,66.0,,,66.0,,,,,,,,,,54.0,,18.0,1.0,0.0,,0.0,,1.0
66,,,,,,362.0,1.0,2.0,2.0,1.0,71.0,41.0,,,64.0,,61.0,35.0,60.0,63.0,34.0,50.0,58.0,53.0,,,70.0,72.0,66.0,63.0,,,77.0,,73.0,,,63.0,,,,,,65.0,,,,,7.0,13.0,56.0,,,54.0,54.0,,,,59.0,60.0,,65.0,,66.0,,66.0,17.0,0.0,0.0,1.0,0.0,,
66,,32.0,,,1488.0,322.0,,3.0,,,53.0,,,,,75.0,,24.0,65.0,,,52.0,,,54.0,,,55.0,49.0,,,,75.0,66.0,,19.0,,,,47.0,,,64.0,,,15.0,,,,6.0,,49.0,51.0,51.0,,49.0,53.0,54.0,58.0,,,,59.0,,66.0,,,,0.0,,0.0,0.0,
66,77.0,,,,,,,3.0,,,,65.0,56.0,,20.0,,,67.0,,60.0,60.0,72.0,,40.0,,,,,,66.0,,,55.0,65.0,50.0,,,11.0,55.0,,68.0,63.0,17.0,18.0,,,,8.0,10.0,,66.0,66.0,,,66.0,,,,,67.0,,43.0,,,,,,0.0,0.0,,0.0,0.0,1.0
66,73.0,,,,,386.0,1.0,,3.0,,67.0,,,,61.0,71.0,46.0,60.0,62.0,67.0,45.0,,57.0,,,68.0,67.0,67.0,68.0,66.0,,,,72.0,74.0,,65.0,64.0,66.0,65.0,,,60.0,,60.0,,,,10.0,13.0,,,,65.0,,64.0,68.0,,68.0,,65.0,67.0,65.0,,66.0,65.0,,,0.0,0.0,,0.0,
66,75.0,21.0,,70.0,,391.0,,,3.0,,75.0,62.0,,67.0,61.0,,59.0,,,68.0,63.0,68.0,,,65.0,65.0,75.0,,,64.0,,,,71.0,,,60.0,68.0,,64.0,49.0,,59.0,,,7.0,6.0,,,,65.0,,,65.0,65.0,66.0,,68.0,68.0,,68.0,67.0,68.0,67.0,,67.0,16.0,1.0,,0.0,0.0,0.0,
66,,21.0,,67.0,,,0.0,,,1.0,,41.0,,60.0,,60.0,56.0,45.0,,68.0,31.0,65.0,,,,54.0,,,,64.0,,28.0,,,56.0,,,62.0,,,55.0,,65.0,,64.0,10.0,7.0,8.0,,,,58.0,,,56.0,,58.0,,59.0,,66.0,,66.0,,63.0,66.0,17.0,,,1.0,0.0,0.0,
66,66.0,28.0,176.0,,,,,3.0,3.0,1.0,80.0,,62.0,,55.0,65.0,50.0,55.0,53.0,,,70.0,,64.0,,,,78.0,,,,,,,,,53.0,55.0,62.0,,53.0,67.0,,63.0,58.0,13.0,14.0,14.0,9.0,15.0,66.0,,,66.0,,,66.0,66.0,66.0,66.0,,64.0,65.0,64.0,61.0,64.0,,,0.0,1.0,0.0,,
