Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
67,68.0,,,70.0,1698.0,,,2.0,,,,,60.0,63.0,,68.0,,,60.0,66.0,,,,,,,68.0,,60.0,,67.0,,,70.0,68.0,39.0,,,,55.0,43.0,60.0,,,,10.0,7.0,6.0,,,,59.0,,,,,,63.0,,63.0,,,,,67.0,67.0,19.0,0.0,,,,0.0,0.0
67,67.0,,184.0,79.0,1821.0,,,3.0,,1.0,52.0,,66.0,,,60.0,,,,,,66.0,64.0,,65.0,,,50.0,,69.0,,,,,,66.0,,,,69.0,60.0,69.0,,,,8.0,6.0,7.0,10.0,,,,,65.0,,64.0,67.0,66.0,,66.0,66.0,,66.0,66.0,,,16.0,0.0,0.0,,0.0,0.0,
67,67.0,35.0,,,1434.0,,1.0,,2.0,1.0,,,39.0,41.0,,62.0,33.0,,,35.0,29.0,,,,52.0,39.0,,41.0,42.0,63.0,62.0,,,,,32.0,72.0,,29.0,43.0,,52.0,,,,,10.0,,8.0,,45.0,,39.0,,39.0,38.0,41.0,42.0,46.0,42.0,,60.0,,,67.0,,18.0,0.0,0.0,,0.0,,
67,67.0,,171.0,71.0,1839.0,,1.0,,3.0,,,,,,,,,,58.0,65.0,50.0,66.0,,,63.0,63.0,,,,,,74.0,,,,,,,,58.0,,,61.0,66.0,,,,,,13.0,,63.0,,,,,,66.0,,,67.0,66.0,67.0,67.0,,,19.0,,0.0,,0.0,0.0,1.0
67,85.0,17.0,,,,,0.0,3.0,,,,,,,31.0,,52.0,,43.0,60.0,,73.0,61.0,,56.0,75.0,,86.0,,70.0,,,,,64.0,51.0,,22.0,,60.0,,72.0,28.0,35.0,,9.0,11.0,,,13.0,66.0,,66.0,66.0,66.0,,,,,,56.0,52.0,56.0,,46.0,53.0,19.0,,0.0,0.0,,0.0,
67,,29.0,180.0,74.0,1786.0,,,3.0,,1.0,74.0,60.0,,67.0,60.0,,,,48.0,,52.0,,,,63.0,,75.0,73.0,62.0,61.0,65.0,,43.0,70.0,,,,,,,,52.0,58.0,,,,7.0,6.0,,15.0,,67.0,66.0,66.0,,,67.0,,67.0,,,,67.0,,62.0,,,,0.0,0.0,,0.0,0.0
67,70.0,25.0,,70.0,,,1.0,,,,68.0,,,,,61.0,62.0,65.0,,69.0,44.0,,,,,,,67.0,,67.0,80.0,,,75.0,,,,,,,67.0,,,,,7.0,8.0,11.0,,13.0,64.0,,,66.0,,67.0,,70.0,,,66.0,,66.0,,58.0,63.0,18.0,0.0,,,0.0,0.0,
67,76.0,,184.0,73.0,925.0,349.0,,,1.0,,,,,,19.0,63.0,10.0,8.0,11.0,30.0,6.0,8.0,13.0,10.0,22.0,18.0,20.0,17.0,29.0,,42.0,,,18.0,41.0,7.0,28.0,7.0,6.0,30.0,,44.0,9.0,14.0,12.0,,,,,,23.0,19.0,,21.0,21.0,19.0,,22.0,25.0,22.0,,24.0,21.0,20.0,22.0,20.0,,,0.0,,0.0,0.0,1.0
67,78.0,,,,1634.0,,,4.0,,1.0,,,61.0,,30.0,,,,,63.0,,66.0,,,,67.0,,,83.0,59.0,,,44.0,,45.0,,41.0,27.0,62.0,,,57.0,,,30.0,,8.0,,,6.0,,66.0,,64.0,,66.0,,,61.0,,,,,52.0,41.0,52.0,,0.0,,,0.0,,
67,,,,75.0,1462.0,,,2.0,2.0,,,,,,,,29.0,35.0,61.0,65.0,22.0,,,24.0,65.0,,34.0,,,,,39.0,65.0,64.0,,17.0,73.0,,40.0,55.0,44.0,54.0,68.0,,,6.0,7.0,10.0,11.0,11.0,50.0,47.0,49.0,,,,,53.0,60.0,53.0,60.0,67.0,60.0,61.0,69.0,,17.0,0.0,0.0,,,0.0,0.0
67,82.0,,184.0,,,,,,,1.0,83.0,,60.0,,,54.0,,53.0,33.0,62.0,57.0,70.0,,48.0,53.0,,84.0,,,58.0,58.0,,,,60.0,46.0,,20.0,,,,,,,,,8.0,,11.0,,,,64.0,,64.0,,,,,,,47.0,52.0,,40.0,49.0,,,0.0,0.0,0.0,,
67,,28.0,177.0,,1740.0,383.0,0.0,,2.0,,,,,,61.0,66.0,63.0,,,,23.0,63.0,62.0,,,64.0,,,78.0,,,,60.0,,63.0,,,,63.0,59.0,40.0,61.0,,62.0,61.0,,12.0,,,8.0,,,62.0,62.0,62.0,,,67.0,,67.0,,,67.0,,,67.0,20.0,,,0.0,,0.0,0.0
67,67.0,,,,,405.0,0.0,,,,85.0,57.0,63.0,,,,,,57.0,,,,,,,,,86.0,,,83.0,66.0,80.0,79.0,,,75.0,59.0,,,50.0,66.0,62.0,,,15.0,6.0,7.0,,12.0,,67.0,,,,67.0,,,,67.0,,65.0,67.0,,,67.0,,,0.0,0.0,0.0,0.0,
67,70.0,25.0,,89.0,,,,,1.0,1.0,69.0,69.0,,68.0,,,11.0,,13.0,,6.0,8.0,11.0,11.0,26.0,20.0,,,23.0,,20.0,,37.0,,,,,13.0,,54.0,,35.0,14.0,,11.0,,,,,,,,23.0,23.0,,21.0,,25.0,,25.0,,,22.0,22.0,24.0,22.0,,0.0,,,0.0,0.0,
67,67.0,31.0,177.0,74.0,1804.0,380.0,,3.0,,,67.0,55.0,65.0,,,64.0,,,60.0,72.0,56.0,65.0,55.0,58.0,66.0,,66.0,67.0,65.0,,60.0,,67.0,,,,,60.0,,,66.0,55.0,,70.0,,,,15.0,10.0,,61.0,62.0,61.0,61.0,,,65.0,,66.0,,67.0,,,,67.0,67.0,,0.0,0.0,1.0,,,0.0
67,68.0,27.0,,,1873.0,,0.0,3.0,3.0,,68.0,61.0,,66.0,,73.0,66.0,,,,,,66.0,,,,70.0,,,62.0,,,75.0,,70.0,,,,,,,64.0,,,59.0,7.0,,,15.0,,65.0,64.0,,,,64.0,,,,,67.0,67.0,,67.0,65.0,,,,0.0,0.0,0.0,,1.0
67,,,,,,,1.0,3.0,,1.0,70.0,,,66.0,,74.0,58.0,56.0,,66.0,,65.0,55.0,52.0,,66.0,,68.0,,,76.0,67.0,85.0,,74.0,,,,54.0,,50.0,58.0,58.0,,,8.0,,14.0,,14.0,64.0,64.0,64.0,64.0,64.0,,,,,,67.0,68.0,67.0,67.0,,67.0,20.0,0.0,0.0,,0.0,0.0,1.0
67,,,187.0,,1408.0,,1.0,,2.0,,,24.0,,43.0,,,56.0,,70.0,,22.0,,34.0,22.0,,54.0,43.0,,36.0,,,40.0,,73.0,,23.0,72.0,65.0,23.0,35.0,38.0,67.0,,,70.0,10.0,,,12.0,,,40.0,39.0,39.0,39.0,40.0,43.0,47.0,,,,,,,,64.0,20.0,0.0,,1.0,0.0,,1.0
67,,,189.0,,1008.0,,,3.0,1.0,,68.0,,,,41.0,65.0,12.0,9.0,12.0,25.0,9.0,,15.0,,,,,40.0,32.0,,38.0,,,34.0,43.0,8.0,23.0,10.0,7.0,,16.0,35.0,10.0,10.0,11.0,,,,,,,,25.0,25.0,25.0,23.0,27.0,27.0,27.0,,,24.0,24.0,23.0,,23.0,,0.0,0.0,1.0,0.0,0.0,
67,67.0,,,,,,,,,1.0,44.0,,,,,,,,,62.0,,,,,,59.0,50.0,39.0,64.0,,,66.0,,83.0,,,,67.0,55.0,,49.0,,,,,16.0,,8.0,,7.0,63.0,57.0,58.0,,58.0,,60.0,61.0,,61.0,65.0,67.0,,65.0,67.0,65.0,18.0,0.0,0.0,,,0.0,1.0
67,67.0,33.0,,,1553.0,329.0,,,,,57.0,33.0,55.0,,,73.0,,22.0,66.0,63.0,,33.0,,,,55.0,,,,,62.0,39.0,,50.0,,44.0,74.0,,,56.0,,62.0,,64.0,62.0,7.0,6.0,10.0,,,48.0,,45.0,45.0,,46.0,,,,51.0,,,,62.0,,62.0,18.0,0.0,0.0,,,,0.0
67,67.0,,,80.0,,380.0,,,1.0,,,63.0,,,,,13.0,,,,17.0,13.0,17.0,15.0,37.0,33.0,43.0,46.0,,,37.0,52.0,71.0,30.0,,14.0,31.0,,9.0,,37.0,,,13.0,16.0,,,,,,31.0,,30.0,30.0,30.0,28.0,,,35.0,32.0,,32.0,29.0,,,28.0,,0.0,,1.0,0.0,0.0,
67,67.0,,,,1804.0,380.0,,,3.0,,78.0,64.0,,69.0,42.0,,,,62.0,,61.0,67.0,55.0,59.0,,65.0,,77.0,,66.0,,67.0,,65.0,,,,,,64.0,,,,28.0,32.0,14.0,,,8.0,,67.0,67.0,,,,,67.0,,,,,55.0,,,,56.0,,,0.0,0.0,0.0,,
67,67.0,34.0,,,,,0.0,,2.0,1.0,55.0,,47.0,,69.0,,,,,,,,,32.0,,51.0,,55.0,,52.0,,,61.0,65.0,81.0,30.0,,66.0,32.0,,45.0,,,72.0,70.0,7.0,6.0,12.0,7.0,,51.0,46.0,,,,46.0,49.0,,53.0,50.0,60.0,63.0,,62.0,67.0,62.0,,0.0,0.0,,,0.0,0.0
67,,,,74.0,1869.0,,,3.0,,,,,,69.0,,,60.0,,53.0,69.0,,67.0,,53.0,65.0,68.0,63.0,62.0,72.0,,,84.0,69.0,,,72.0,62.0,62.0,58.0,,54.0,65.0,62.0,63.0,61.0,15.0,12.0,,13.0,,66.0,64.0,,65.0,,,,67.0,,67.0,67.0,,67.0,66.0,,,20.0,,0.0,,0.0,0.0,1.0
67,,29.0,173.0,,,,1.0,3.0,3.0,,63.0,,,,64.0,68.0,,34.0,,,39.0,,40.0,,67.0,,,58.0,,68.0,,60.0,,80.0,,,71.0,70.0,64.0,,42.0,,,,,,13.0,10.0,,,59.0,63.0,62.0,,,,66.0,,,,,67.0,67.0,,,,18.0,0.0,0.0,,0.0,,1.0
67,,,181.0,75.0,,,,3.0,3.0,,,,,,63.0,,,,,,33.0,,44.0,,,61.0,69.0,69.0,,64.0,68.0,,62.0,,74.0,68.0,,63.0,65.0,,,61.0,66.0,,,13.0,,12.0,6.0,7.0,,64.0,,,66.0,,,67.0,,67.0,65.0,,65.0,,,65.0,,0.0,0.0,,,,0.0
67,,,,,1479.0,,,,2.0,,63.0,,45.0,,,,27.0,,,,28.0,,,,,,66.0,60.0,55.0,,,37.0,80.0,,,25.0,70.0,55.0,31.0,,32.0,57.0,,,,14.0,,10.0,,,,,43.0,43.0,,42.0,46.0,,,,,63.0,,61.0,67.0,,19.0,0.0,0.0,,,,0.0
67,67.0,,,,,,1.0,4.0,,1.0,46.0,51.0,,64.0,,81.0,,,36.0,68.0,,,55.0,,65.0,63.0,36.0,,,71.0,,,,,,,,,,63.0,,,,65.0,,9.0,,15.0,11.0,6.0,58.0,60.0,59.0,59.0,59.0,60.0,,64.0,67.0,,,,,65.0,,,19.0,,0.0,0.0,,0.0,0.0
67,82.0,19.0,,84.0,1709.0,,,,3.0,1.0,,,,71.0,46.0,63.0,,,52.0,,,,64.0,52.0,,,71.0,73.0,,,51.0,,,58.0,,48.0,49.0,30.0,,,,,,,52.0,,8.0,5.0,9.0,10.0,64.0,66.0,66.0,,66.0,,70.0,70.0,,,,,,,,59.0,17.0,,,,0.0,0.0,
67,,31.0,,,,365.0,,3.0,1.0,1.0,68.0,66.0,,,37.0,64.0,16.0,11.0,13.0,31.0,11.0,14.0,16.0,12.0,22.0,21.0,36.0,38.0,39.0,66.0,42.0,47.0,,24.0,,12.0,31.0,12.0,,35.0,20.0,52.0,9.0,14.0,11.0,,,,,,,24.0,26.0,,26.0,24.0,28.0,27.0,,,25.0,27.0,25.0,24.0,,,67.0,,0.0,,0.0,,
67,67.0,,180.0,,,,,,3.0,,75.0,,,,48.0,,,,,,,,,,67.0,,,75.0,76.0,69.0,,,52.0,76.0,,,59.0,,,,,66.0,44.0,,39.0,14.0,9.0,,,15.0,,67.0,,,,,,,67.0,,,,,,,,21.0,0.0,0.0,,0.0,,0.0
67,69.0,,191.0,,1687.0,365.0,1.0,,2.0,,73.0,65.0,54.0,,36.0,73.0,,,,58.0,,,,33.0,,65.0,,75.0,,58.0,,,,53.0,,,64.0,,,,66.0,,,,25.0,11.0,7.0,,13.0,14.0,69.0,,,,,,64.0,,59.0,,50.0,51.0,50.0,49.0,51.0,,18.0,0.0,0.0,,0.0,0.0,
67,82.0,18.0,,78.0,1529.0,,,3.0,2.0,,,,,46.0,68.0,,,36.0,,66.0,29.0,,47.0,36.0,,49.0,65.0,55.0,40.0,60.0,43.0,,,,71.0,,,,,47.0,,58.0,,,66.0,,,7.0,,,52.0,47.0,49.0,49.0,49.0,47.0,51.0,,,52.0,61.0,65.0,,63.0,,,17.0,,0.0,1.0,,0.0,1.0
67,70.0,,174.0,72.0,,,1.0,3.0,,,56.0,59.0,65.0,,59.0,,56.0,58.0,,,40.0,69.0,59.0,,,,,,,65.0,,,68.0,,66.0,,,,,,50.0,,,61.0,,,,15.0,13.0,,63.0,64.0,64.0,,,,68.0,,69.0,66.0,,67.0,64.0,,,63.0,21.0,0.0,0.0,,,,
67,69.0,29.0,,76.0,1139.0,374.0,,,1.0,1.0,66.0,68.0,,,,,12.0,19.0,18.0,,17.0,14.0,16.0,,,20.0,,46.0,,,,48.0,64.0,41.0,,14.0,21.0,22.0,13.0,32.0,23.0,,,14.0,20.0,,,,,,31.0,,,27.0,,,28.0,29.0,28.0,29.0,29.0,28.0,,,29.0,29.0,,0.0,,,0.0,0.0,1.0
67,,25.0,,,936.0,,0.0,,1.0,1.0,67.0,66.0,,69.0,24.0,67.0,10.0,18.0,,24.0,16.0,6.0,10.0,10.0,22.0,18.0,22.0,27.0,24.0,,,,30.0,,,7.0,33.0,10.0,4.0,26.0,,30.0,,14.0,12.0,,66.0,,,,26.0,19.0,,21.0,21.0,19.0,22.0,21.0,23.0,,21.0,25.0,21.0,21.0,25.0,,,,0.0,,0.0,,
67,77.0,,178.0,70.0,,364.0,0.0,,2.0,1.0,,,,68.0,,57.0,,54.0,,,,69.0,,68.0,74.0,70.0,61.0,66.0,61.0,63.0,71.0,,,69.0,56.0,,46.0,,,,,67.0,40.0,,57.0,12.0,,,10.0,13.0,63.0,,65.0,,,,,,69.0,,,,,,56.0,,,,,0.0,0.0,0.0,1.0
67,,,178.0,77.0,1726.0,,1.0,3.0,2.0,1.0,,,65.0,61.0,63.0,71.0,55.0,,62.0,,35.0,,,46.0,,,56.0,59.0,,55.0,,63.0,68.0,,66.0,,72.0,,52.0,60.0,,,65.0,,,12.0,,6.0,10.0,,60.0,58.0,59.0,,59.0,58.0,,,66.0,,,,66.0,,66.0,65.0,18.0,,0.0,0.0,,,0.0
67,,,,80.0,,370.0,0.0,2.0,,1.0,68.0,,,,,63.0,,,16.0,31.0,16.0,20.0,21.0,13.0,25.0,24.0,44.0,,,62.0,58.0,46.0,52.0,24.0,,,23.0,,12.0,,28.0,31.0,14.0,16.0,20.0,,,,,,,28.0,30.0,30.0,30.0,28.0,,31.0,,31.0,29.0,30.0,29.0,28.0,,,,,,,0.0,0.0,
67,67.0,,178.0,77.0,1802.0,,,,2.0,,83.0,,62.0,65.0,,,67.0,60.0,,67.0,25.0,67.0,,40.0,61.0,60.0,,83.0,,59.0,,63.0,74.0,,68.0,45.0,75.0,64.0,,55.0,55.0,59.0,,,60.0,10.0,6.0,8.0,8.0,,,66.0,64.0,,64.0,66.0,65.0,,,67.0,,66.0,67.0,67.0,,67.0,,,0.0,0.0,,0.0,0.0
67,69.0,26.0,190.0,83.0,1638.0,,0.0,,,1.0,,68.0,59.0,,29.0,,58.0,,,,,,,,60.0,,,,,64.0,58.0,72.0,,,,,25.0,,66.0,,,63.0,22.0,,23.0,,,,,,69.0,,65.0,65.0,65.0,,66.0,,62.0,,,49.0,52.0,49.0,45.0,,17.0,,,0.0,,0.0,1.0
67,,,,85.0,1393.0,290.0,,3.0,2.0,,40.0,,41.0,,,70.0,36.0,24.0,69.0,,,33.0,33.0,34.0,38.0,43.0,,33.0,39.0,63.0,,51.0,66.0,,,26.0,,,29.0,,46.0,61.0,,,,6.0,,12.0,15.0,7.0,45.0,38.0,40.0,40.0,40.0,,41.0,42.0,47.0,42.0,56.0,60.0,,60.0,69.0,,17.0,0.0,0.0,1.0,,0.0,0.0
67,67.0,,187.0,,1194.0,,,,,,67.0,,64.0,66.0,52.0,67.0,25.0,,14.0,32.0,14.0,12.0,25.0,15.0,33.0,,,53.0,50.0,60.0,,,,37.0,,,34.0,22.0,12.0,,13.0,53.0,18.0,12.0,12.0,,,,,,30.0,27.0,,,,,30.0,31.0,30.0,,30.0,31.0,30.0,29.0,,29.0,,0.0,0.0,,0.0,0.0,
67,,,,79.0,1603.0,338.0,1.0,3.0,2.0,1.0,54.0,42.0,,47.0,67.0,,41.0,,,,,34.0,40.0,,60.0,63.0,52.0,55.0,,,,,72.0,,72.0,49.0,63.0,,,,47.0,,,,,12.0,,,8.0,11.0,54.0,,52.0,,,,,54.0,,54.0,,,63.0,65.0,,65.0,,,,0.0,,0.0,1.0
67,,29.0,,70.0,1724.0,,0.0,,,,,,,,61.0,70.0,68.0,,,64.0,30.0,,,39.0,58.0,,75.0,72.0,72.0,66.0,,43.0,,72.0,69.0,,70.0,67.0,,,39.0,60.0,,61.0,63.0,,,,,,59.0,64.0,,,61.0,,,67.0,,,,,,,65.0,67.0,,0.0,,,0.0,0.0,
67,,27.0,177.0,68.0,,388.0,,3.0,,1.0,,62.0,,,64.0,,,,56.0,,,,,,67.0,68.0,,,,,,,72.0,73.0,67.0,,70.0,,,,,,,,58.0,,7.0,12.0,11.0,,65.0,,64.0,64.0,64.0,65.0,68.0,,68.0,67.0,67.0,68.0,67.0,,66.0,66.0,18.0,0.0,,,,,0.0
67,71.0,25.0,184.0,,,,0.0,,2.0,,,,58.0,,62.0,,,39.0,58.0,64.0,,,,45.0,49.0,,73.0,,67.0,62.0,,,,,,42.0,,,,,38.0,,,,,,10.0,8.0,,11.0,57.0,,,57.0,57.0,,,63.0,,63.0,67.0,65.0,67.0,,,,18.0,,0.0,0.0,,0.0,
67,67.0,31.0,,,,,1.0,,,1.0,67.0,64.0,,,35.0,,16.0,11.0,20.0,34.0,12.0,19.0,10.0,10.0,,23.0,36.0,33.0,44.0,,,,61.0,29.0,61.0,12.0,23.0,14.0,12.0,,23.0,,,,12.0,,,,,,,26.0,,27.0,27.0,26.0,30.0,,31.0,29.0,,,28.0,27.0,30.0,27.0,,,0.0,1.0,0.0,0.0,
67,67.0,,172.0,,,345.0,0.0,3.0,,,,64.0,,68.0,24.0,,,,,63.0,,,52.0,,55.0,61.0,,,72.0,,,66.0,,,46.0,,28.0,,,,66.0,,,26.0,28.0,,11.0,,8.0,14.0,,67.0,66.0,,,,67.0,,61.0,,,46.0,,,37.0,49.0,,,,0.0,,0.0,
67,70.0,27.0,,80.0,,337.0,,2.0,,,65.0,,46.0,53.0,64.0,,23.0,21.0,,,,,27.0,21.0,50.0,55.0,64.0,,,63.0,,,,,,,72.0,,21.0,,44.0,,61.0,65.0,,,6.0,,12.0,9.0,50.0,46.0,,48.0,,,51.0,,55.0,,,63.0,59.0,,,61.0,,0.0,0.0,,0.0,0.0,
67,,,186.0,80.0,1682.0,,0.0,2.0,,1.0,70.0,38.0,,63.0,,,,30.0,64.0,,,,,54.0,,64.0,72.0,,,,,,,,,40.0,67.0,62.0,47.0,50.0,,49.0,61.0,,,,8.0,,12.0,9.0,,58.0,,,56.0,58.0,,,61.0,,67.0,,,67.0,67.0,67.0,,,,,0.0,,
67,,,173.0,,1763.0,,1.0,,3.0,1.0,,42.0,62.0,65.0,,,,,57.0,,37.0,65.0,59.0,41.0,63.0,,72.0,74.0,72.0,64.0,75.0,57.0,,71.0,,,,,55.0,59.0,,63.0,64.0,,,7.0,7.0,15.0,,11.0,,,,59.0,59.0,60.0,,,,64.0,67.0,,,,,,18.0,0.0,0.0,,,0.0,
67,,,183.0,74.0,,363.0,,3.0,,,54.0,47.0,,60.0,64.0,77.0,,42.0,,,52.0,,51.0,,,62.0,54.0,54.0,,62.0,62.0,50.0,72.0,81.0,78.0,50.0,70.0,64.0,,,,,68.0,,62.0,,5.0,12.0,12.0,14.0,57.0,57.0,57.0,57.0,57.0,57.0,,61.0,,,,,64.0,,67.0,,19.0,0.0,0.0,,,0.0,
67,,29.0,175.0,,1722.0,350.0,1.0,,,,,70.0,,,,49.0,,,,,,,,,,71.0,,,,,74.0,,,,42.0,,45.0,20.0,,59.0,,72.0,20.0,15.0,15.0,11.0,,,15.0,,67.0,,67.0,,,,67.0,67.0,61.0,,,45.0,,46.0,,,,0.0,0.0,,0.0,0.0,1.0
67,67.0,,,73.0,,393.0,,2.0,,1.0,77.0,,65.0,69.0,59.0,60.0,,,48.0,62.0,,,,,,,,,83.0,66.0,,,74.0,77.0,52.0,73.0,55.0,65.0,53.0,64.0,,69.0,,61.0,,,13.0,,9.0,11.0,,66.0,,64.0,,,,67.0,,67.0,,,67.0,67.0,61.0,,18.0,0.0,0.0,,0.0,0.0,
67,72.0,,182.0,,,314.0,,,,1.0,59.0,30.0,41.0,41.0,,76.0,35.0,,,52.0,30.0,22.0,26.0,23.0,32.0,55.0,52.0,,57.0,59.0,64.0,,,,,37.0,,62.0,38.0,,41.0,,,69.0,,,6.0,10.0,12.0,,47.0,,,42.0,42.0,42.0,,45.0,,,58.0,,58.0,,,,17.0,0.0,,,,0.0,0.0
67,67.0,31.0,189.0,85.0,,345.0,,,,,55.0,,,63.0,26.0,,,71.0,,,,,57.0,,56.0,,55.0,,,,52.0,,,,,,,22.0,66.0,62.0,,,,13.0,,19.0,,15.0,13.0,14.0,67.0,,,,64.0,,64.0,,,63.0,47.0,47.0,47.0,,44.0,,,0.0,,1.0,0.0,,0.0
67,,,,65.0,1607.0,356.0,0.0,,,1.0,,60.0,,,28.0,,,,35.0,,,,,,,,,,83.0,,83.0,,41.0,,34.0,,,,60.0,55.0,,66.0,,,,13.0,7.0,7.0,,5.0,63.0,67.0,,,65.0,,66.0,69.0,60.0,,55.0,,55.0,,38.0,51.0,,,0.0,0.0,0.0,0.0,1.0
67,71.0,24.0,173.0,73.0,,,,,3.0,1.0,,55.0,,,,,,,56.0,70.0,52.0,,,42.0,,,69.0,,,68.0,,61.0,,,,,60.0,63.0,,,,,64.0,,,,7.0,14.0,10.0,13.0,63.0,,64.0,64.0,64.0,64.0,68.0,67.0,69.0,67.0,68.0,68.0,,,,67.0,,0.0,,,0.0,0.0,1.0
67,67.0,28.0,,,1585.0,,,,2.0,1.0,76.0,,55.0,61.0,61.0,,63.0,31.0,,,,59.0,41.0,29.0,56.0,,77.0,,65.0,60.0,,,,,73.0,,,,,,33.0,60.0,,,63.0,15.0,12.0,5.0,15.0,,,,53.0,,,,,,,62.0,,64.0,,,,67.0,,,,0.0,0.0,0.0,
67,78.0,20.0,178.0,59.0,1500.0,333.0,,3.0,,1.0,,58.0,52.0,77.0,27.0,36.0,,62.0,39.0,,,80.0,47.0,38.0,43.0,,,,80.0,47.0,,,44.0,,33.0,,,25.0,,52.0,56.0,60.0,24.0,29.0,22.0,7.0,7.0,,,5.0,64.0,67.0,,66.0,66.0,,,,56.0,,49.0,,49.0,46.0,,,14.0,,,0.0,0.0,,
67,67.0,,185.0,,,339.0,,3.0,2.0,,,,56.0,62.0,30.0,,48.0,,,62.0,,,,,41.0,61.0,51.0,59.0,,,61.0,,72.0,,,,,,,59.0,78.0,,25.0,18.0,21.0,,12.0,,,,,,,,,,64.0,,,,,,50.0,,46.0,48.0,21.0,,0.0,0.0,,0.0,0.0
67,,,,80.0,1541.0,334.0,,,,1.0,52.0,40.0,,,,80.0,,,68.0,55.0,30.0,46.0,32.0,29.0,,52.0,,50.0,50.0,61.0,55.0,54.0,77.0,,87.0,,,64.0,33.0,,37.0,60.0,67.0,,66.0,,,11.0,,14.0,52.0,,,,,46.0,49.0,,,,,64.0,60.0,,,,,0.0,,0.0,,0.0,
67,,24.0,181.0,71.0,,368.0,,,3.0,1.0,,,63.0,72.0,38.0,59.0,,,,,,,,,61.0,,,73.0,80.0,,,,,60.0,,59.0,55.0,,65.0,,,72.0,28.0,,,,6.0,6.0,6.0,9.0,65.0,67.0,,66.0,,67.0,69.0,69.0,65.0,69.0,,56.0,,,50.0,55.0,17.0,,0.0,0.0,,,1.0
67,,,170.0,73.0,,,0.0,3.0,,1.0,,56.0,,67.0,,,,,,59.0,33.0,,59.0,34.0,,57.0,,,,,82.0,54.0,59.0,80.0,63.0,57.0,59.0,63.0,,,38.0,,,63.0,,10.0,,12.0,8.0,6.0,,66.0,,64.0,,66.0,66.0,69.0,64.0,69.0,,64.0,,,,67.0,17.0,,0.0,0.0,,,0.0
67,,,,94.0,1051.0,369.0,,,1.0,,,58.0,70.0,,,61.0,,,11.0,,12.0,6.0,8.0,8.0,20.0,22.0,,32.0,28.0,62.0,50.0,,70.0,30.0,78.0,7.0,20.0,15.0,10.0,44.0,8.0,55.0,15.0,12.0,13.0,,,,,,,,,,24.0,22.0,25.0,,26.0,25.0,25.0,26.0,,25.0,,,,0.0,0.0,1.0,,0.0,1.0
67,70.0,,,72.0,,359.0,,3.0,2.0,1.0,,,,66.0,51.0,,51.0,64.0,,71.0,55.0,,,42.0,,,71.0,78.0,,,,,51.0,,,,42.0,,,,47.0,50.0,,,54.0,7.0,6.0,11.0,14.0,,,,,66.0,,66.0,,68.0,67.0,68.0,,,62.0,61.0,,61.0,17.0,0.0,,,0.0,,0.0
67,75.0,23.0,,84.0,,,,4.0,2.0,1.0,67.0,,53.0,,25.0,,61.0,,,59.0,,67.0,,45.0,45.0,,63.0,,52.0,,,66.0,65.0,,,56.0,,15.0,66.0,46.0,62.0,,25.0,21.0,13.0,14.0,5.0,,,10.0,,,63.0,,,,62.0,65.0,,65.0,,,49.0,,,46.0,,,0.0,0.0,,,0.0
67,67.0,30.0,183.0,74.0,1623.0,357.0,0.0,,,,67.0,,54.0,60.0,65.0,,,35.0,,,31.0,,,31.0,59.0,59.0,67.0,,53.0,,59.0,58.0,75.0,71.0,,,,67.0,,43.0,39.0,60.0,64.0,66.0,,8.0,12.0,11.0,6.0,9.0,,,,55.0,55.0,,57.0,,60.0,,67.0,,67.0,,,,17.0,0.0,0.0,,0.0,0.0,
67,74.0,25.0,,,,357.0,,3.0,2.0,,64.0,42.0,60.0,60.0,,70.0,46.0,35.0,,70.0,28.0,59.0,37.0,35.0,66.0,,64.0,,57.0,68.0,70.0,,,72.0,70.0,49.0,,65.0,,,44.0,64.0,,,64.0,9.0,,14.0,12.0,,,,,56.0,,,,,,61.0,65.0,,65.0,65.0,,65.0,,0.0,0.0,,,0.0,0.0
67,74.0,,,65.0,1788.0,,,3.0,3.0,1.0,79.0,59.0,64.0,,53.0,,,,,70.0,,,,46.0,,,,,,,,65.0,64.0,,47.0,56.0,,,,,55.0,,52.0,,,,10.0,,9.0,13.0,63.0,,64.0,,64.0,,67.0,,,,,62.0,64.0,,,63.0,,,,0.0,0.0,0.0,
